scenario,total_cost,total_revenue,profit,stockout_rate,service_level,inventory_turnover
77960,448974,313506,-135468,0.677778,0.454657,168.211
77961,441399,315370,-126029,0.683333,0.465913,224.652
77962,451526,296414,-155112,0.711111,0.434331,171.965
77963,457594,309364,-148230,0.705556,0.44308,184.146
77964,453501,323768,-129733,0.677778,0.46537,200.096
77965,450752,324812,-125940,0.7,0.46682,194.228
77966,450976,328771,-122205,0.666667,0.477935,185.443
77967,442948,311800,-131148,0.688889,0.456961,173.968
77968,450303,296407,-153895,0.733333,0.429199,176.028
77969,449296,311800,-137496,0.711111,0.460729,166.918
77970,437587,308805,-128782,0.672222,0.465909,166.052
77971,447155,326629,-120526,0.683333,0.465213,215.396
77972,441504,292589,-148914,0.738889,0.42563,186.751
77973,447750,341975,-105776,0.661111,0.50394,203.445
77974,457969,303600,-154369,0.744444,0.430811,199.649
77975,443747,307749,-135998,0.683333,0.446927,177.913
77976,456353,323571,-132782,0.705556,0.476174,188.806
77977,445583,288400,-157183,0.716667,0.425049,178.461
77978,446212,320085,-126127,0.7,0.466659,195.018
77979,452742,305585,-147157,0.7,0.441535,180.267
77980,434745,313685,-121060,0.666667,0.484158,165.81
77981,446390,316707,-129682,0.677778,0.453953,187.782
77982,457882,320864,-137018,0.688889,0.464738,215.994
77983,453989,313207,-140782,0.688889,0.43971,184.404
77984,480096,280541,-199555,0.705556,0.400395,173.129
77985,448233,300199,-148034,0.705556,0.445209,165.204
77986,454348,325036,-129312,0.683333,0.46784,195.372
77987,451846,310400,-141446,0.683333,0.460838,172.905
77988,449341,299382,-149959,0.688889,0.433433,168.985
77989,451555,308627,-142928,0.7,0.451179,183.296
77990,468878,310521,-158357,0.722222,0.443512,220.352
77991,448263,318262,-130001,0.7,0.477074,206.012
77992,443779,321567,-122213,0.666667,0.453297,173.523
77993,459783,306628,-153155,0.716667,0.432569,189.583
77994,461986,334905,-127081,0.688889,0.471004,199.774
77995,449845,315700,-134145,0.688889,0.462433,177.181
77996,449821,317700,-132121,0.694444,0.458268,181.273
77997,460498,316800,-143698,0.7,0.453625,192.202
77998,447719,286261,-161458,0.727778,0.418579,186.332
77999,448025,307100,-140925,0.722222,0.456926,190.571
78000,439456,312591,-126866,0.688889,0.451952,176.978
78001,445941,327000,-118941,0.666667,0.473807,183.377
78002,460863,283600,-177263,0.744444,0.398519,198.675
78003,463461,325400,-138062,0.677778,0.463165,203.596
78004,455506,301615,-153891,0.722222,0.431498,203.929
78005,444798,319646,-125152,0.683333,0.46757,197.374
78006,449008,316800,-132208,0.7,0.458235,183.671
78007,444165,322100,-122065,0.688889,0.46342,180.793
78008,458856,306919,-151937,0.705556,0.446967,200.254
78009,435632,319548,-116083,0.7,0.473335,207.7
78010,455795,291964,-163831,0.733333,0.426324,184.554
78011,449494,306779,-142715,0.716667,0.442821,189.044
78012,438334,317927,-120407,0.688889,0.463041,215.796
78013,446854,320900,-125954,0.683333,0.460223,181.642
78014,453931,320378,-133553,0.688889,0.465316,203.737
78015,438255,305869,-132387,0.7,0.446711,183.978
78016,445899,335645,-110254,0.672222,0.478421,211.764
78017,439070,297823,-141247,0.711111,0.441998,194.992
78018,445506,284694,-160812,0.7,0.419689,179.179
78019,456414,298819,-157595,0.705556,0.432732,190.095
78020,452913,326400,-126513,0.677778,0.479264,183.466
78021,444588,309671,-134917,0.7,0.447468,180.389
78022,459147,316736,-142411,0.677778,0.450967,185.938
78023,447115,302130,-144985,0.694444,0.44555,173.146
78024,444071,316800,-127271,0.683333,0.465881,175.576
78025,454300,307640,-146660,0.705556,0.447623,196.666
78026,460544,321000,-139544,0.7,0.461681,211.988
78027,446038,297300,-148738,0.716667,0.44377,179.743
78028,438359,281608,-156750,0.705556,0.419492,155.817
78029,459121,287400,-171721,0.75,0.414005,204.641
78030,458422,278400,-180022,0.716667,0.402097,159.942
78031,452201,321300,-130901,0.677778,0.466615,168.937
78032,446963,310715,-136247,0.677778,0.464976,175.611
78033,439639,315668,-123972,0.677778,0.455355,189.878
78034,460911,320901,-140010,0.694444,0.454508,189.596
78035,447019,325619,-121400,0.677778,0.472419,176.012
78036,426821,315428,-111393,0.683333,0.475112,179.1
78037,449178,300557,-148621,0.7,0.43501,181.261
78038,459624,286400,-173224,0.716667,0.424207,192.645
78039,441294,314580,-126715,0.694444,0.468338,182.388
78040,441672,335600,-106072,0.661111,0.489056,203.809
78041,441957,306509,-135448,0.677778,0.456964,178.389
78042,449711,311500,-138211,0.722222,0.451874,186.142
78043,446792,312600,-134192,0.688889,0.451472,185.532
78044,443647,311217,-132430,0.683333,0.456445,177.752
78045,438514,290045,-148470,0.7,0.43198,187.47
78046,439107,306500,-132607,0.683333,0.456742,180.818
78047,455636,330900,-124736,0.7,0.469532,197.213
78048,454314,315687,-138627,0.694444,0.445691,181.207
78049,456135,294022,-162113,0.727778,0.425537,176.927
78050,449510,316148,-133362,0.688889,0.456618,198.166
78051,458981,306300,-152681,0.722222,0.442325,204.647
78052,460120,300861,-159259,0.711111,0.432052,198.952
78053,458456,293800,-164656,0.705556,0.411323,192.385
78054,476499,286743,-189756,0.722222,0.405094,163.445
78055,448420,316000,-132420,0.694444,0.459144,185.734
78056,449095,302600,-146495,0.722222,0.437487,188.369
78057,455717,316361,-139356,0.7,0.444915,205.643
78058,463651,337541,-126110,0.694444,0.478298,216.56
78059,453762,292186,-161575,0.7,0.435034,154.424
78060,450617,317300,-133317,0.688889,0.449077,186.943
78061,438769,315506,-123263,0.688889,0.4645,220.483
78062,442755,307600,-135155,0.672222,0.448416,169.39
78063,456225,324705,-131520,0.716667,0.468949,212.289
78064,447319,307100,-140219,0.705556,0.452935,170.04
78065,441787,320100,-121687,0.683333,0.473828,168.031
78066,457698,316588,-141110,0.705556,0.438635,222.251
78067,446501,319681,-126820,0.677778,0.461565,174.539
78068,454978,320328,-134650,0.7,0.459702,212.479
78069,443487,330593,-112895,0.683333,0.482462,202.762
78070,450742,324561,-126180,0.688889,0.47365,176.847
78071,445914,325900,-120014,0.666667,0.473565,176.438
78072,445164,312557,-132607,0.7,0.449682,171.842
78073,457930,292800,-165130,0.711111,0.425407,181.882
78074,458598,300521,-158077,0.7,0.433027,173.479
78075,460489,298200,-162289,0.711111,0.420808,196.873
78076,465153,301170,-163983,0.716667,0.43721,216.937
78077,458293,314609,-143684,0.666667,0.45996,171.233
78078,441020,330013,-111007,0.661111,0.481091,194.172
78079,455060,305292,-149767,0.711111,0.447813,196.14
78080,443660,292869,-150790,0.722222,0.427502,174.681
78081,444085,292700,-151385,0.727778,0.431378,162.863
78082,441075,315800,-125275,0.694444,0.472572,187.337
78083,436255,306400,-129855,0.694444,0.458253,170.779
78084,463297,282839,-180459,0.733333,0.398165,182.025
78085,441601,308752,-132849,0.683333,0.462477,176.089
78086,455668,306600,-149068,0.705556,0.447881,181.109
78087,464013,315183,-148830,0.705556,0.446991,202.549
78088,453018,306358,-146661,0.688889,0.44182,182.166
78089,451274,320178,-131096,0.677778,0.465653,176.898
78090,441509,335289,-106219,0.694444,0.481223,191.322
78091,450345,312000,-138345,0.7,0.448705,178.045
78092,433474,292200,-141274,0.7,0.439922,159.713
78093,455741,311601,-144140,0.7,0.446932,179.111
78094,449494,316474,-133020,0.711111,0.457226,209.379
78095,454586,313624,-140962,0.711111,0.455694,208.795
78096,453699,314470,-139230,0.7,0.444238,210.864
78097,461564,296935,-164629,0.727778,0.42555,200.35
78098,441512,324972,-116541,0.677778,0.47878,198.174
78099,445544,342980,-102564,0.638889,0.509752,192.047
78100,445966,319944,-126022,0.666667,0.464112,174.209
78101,449068,294513,-154555,0.716667,0.437895,161.682
78102,457868,297800,-160068,0.722222,0.428283,180.463
78103,444694,302388,-142306,0.727778,0.431873,179.067
78104,450856,286817,-164039,0.694444,0.412729,168.778
78105,447455,320344,-127111,0.688889,0.472716,172.149
78106,440068,308842,-131226,0.705556,0.454822,175.88
78107,456946,303300,-153646,0.722222,0.432272,192.854
78108,438283,319400,-118883,0.683333,0.474956,201.699
78109,474905,301891,-173013,0.7,0.425241,202.974
78110,449378,326900,-122478,0.694444,0.464857,185.85
78111,449274,312130,-137143,0.688889,0.448015,181.529
78112,460221,312900,-147321,0.716667,0.437624,200.111
78113,448007,310634,-137373,0.688889,0.458985,173.112
78114,432501,316400,-116101,0.705556,0.470608,192.773
78115,456447,320767,-135680,0.666667,0.458263,180.053
78116,472083,303200,-168883,0.733333,0.422024,215.263
78117,442843,350095,-92748,0.661111,0.511366,191.552
78118,444779,325800,-118979,0.672222,0.477165,186.308
78119,436475,306300,-130175,0.705556,0.459938,184.79
78120,447519,306915,-140604,0.705556,0.443796,180.461
78121,442309,310994,-131315,0.688889,0.453078,182.621
78122,457023,301525,-155498,0.716667,0.432788,194.945
78123,450321,300185,-150136,0.694444,0.440124,164.921
78124,458603,319619,-138984,0.688889,0.459324,194.462
78125,445759,310590,-135170,0.705556,0.453741,185.714
78126,451480,321900,-129580,0.688889,0.46053,179.538
78127,449449,295361,-154089,0.683333,0.442816,154.453
78128,456580,317100,-139480,0.7,0.459602,184.475
78129,445506,306986,-138519,0.688889,0.446798,186.939
78130,459162,304430,-154732,0.711111,0.440059,205.368
78131,437138,312000,-125138,0.694444,0.458135,175.325
78132,437866,314915,-122951,0.694444,0.475117,175.589
78133,443498,309919,-133579,0.661111,0.461054,161.494
78134,432283,320191,-112092,0.677778,0.474149,188.246
78135,445822,301600,-144222,0.677778,0.455676,165.66
78136,442516,312500,-130016,0.677778,0.451351,162.584
78137,446915,326500,-120415,0.694444,0.468809,204.683
78138,461426,297100,-164326,0.716667,0.425407,194.505
78139,440703,311800,-128903,0.694444,0.463375,163.359
78140,447259,325345,-121914,0.7,0.461888,211.071
78141,447818,323791,-124026,0.711111,0.462308,205.678
78142,444547,338964,-105582,0.672222,0.499226,198.819
78143,437530,311300,-126230,0.677778,0.470229,173.132
78144,457868,291563,-166305,0.727778,0.418222,210.559
78145,449972,330600,-119372,0.694444,0.478703,187.189
78146,431558,306639,-124919,0.688889,0.455033,159.931
78147,452306,326900,-125406,0.7,0.469146,199.939
78148,456458,338873,-117586,0.683333,0.480168,192.814
78149,440117,309814,-130302,0.711111,0.451405,183.979
78150,446832,327580,-119252,0.683333,0.469157,202.433
78151,447835,328132,-119704,0.688889,0.487102,178.526
78152,449968,335881,-114087,0.711111,0.488246,218.715
78153,450773,316546,-134227,0.666667,0.45517,175.835
78154,452429,314887,-137542,0.705556,0.452523,213.313
78155,439422,325106,-114316,0.688889,0.476572,201.626
78156,458912,297400,-161512,0.727778,0.433713,175.643
78157,447703,316300,-131403,0.655556,0.477189,168.337
78158,453623,314064,-139559,0.677778,0.45701,193.119
78159,447159,322385,-124773,0.694444,0.468358,209.59
78160,449650,295570,-154080,0.705556,0.429572,185.353
78161,441760,305316,-136444,0.688889,0.440811,168.78
78162,455877,316500,-139377,0.7,0.458041,210.202
78163,460137,297300,-162837,0.722222,0.427076,180.351
78164,452288,331100,-121188,0.666667,0.482639,179.932
78165,445965,292310,-153655,0.7,0.427506,156.845
78166,451004,313000,-138004,0.7,0.444946,203.505
78167,442952,316000,-126952,0.677778,0.460004,176.344
78168,449734,317077,-132657,0.705556,0.457681,222.721
78169,454769,310486,-144283,0.727778,0.450508,190.262
78170,448101,288900,-159201,0.744444,0.410867,192.453
78171,452059,301057,-151002,0.7,0.439867,187.923
78172,448402,307718,-140684,0.705556,0.447553,191.066
78173,455580,296200,-159380,0.7,0.445122,168.095
78174,460083,315829,-144254,0.711111,0.457027,188.631
78175,470350,293000,-177350,0.733333,0.411892,191.145
78176,442319,304760,-137559,0.694444,0.449348,182.717
78177,470719,305501,-165218,0.705556,0.436411,191.571
78178,456029,317600,-138429,0.727778,0.451618,198.611
78179,452232,297900,-154332,0.722222,0.427658,181.715
78180,450162,308804,-141357,0.705556,0.445015,215.847
78181,441022,320759,-120263,0.683333,0.471917,192.39
78182,455179,292200,-162979,0.7,0.429581,160.861
78183,456563,316800,-139763,0.705556,0.454703,172.5
78184,446236,336200,-110036,0.672222,0.48342,185.303
78185,466505,291133,-175373,0.755556,0.409661,210.402
78186,451984,305310,-146673,0.7,0.438175,185.4
78187,444140,315370,-128771,0.711111,0.450442,179.476
78188,442530,312300,-130230,0.677778,0.462255,154.634
78189,459288,278798,-180490,0.722222,0.401369,178.46
78190,460525,315800,-144725,0.694444,0.455331,186.286
78191,451087,335600,-115487,0.688889,0.47887,200.231
78192,442304,316100,-126204,0.683333,0.470887,172.455
78193,429574,321600,-107975,0.672222,0.479212,161.343
78194,447934,316900,-131034,0.711111,0.468491,209.307
78195,438445,298800,-139645,0.722222,0.436265,196.586
78196,456639,324828,-131811,0.688889,0.463428,187.437
78197,453498,299423,-154075,0.694444,0.434116,182.03
78198,440311,309199,-131112,0.694444,0.460989,167.205
78199,454729,321700,-133029,0.677778,0.464441,184.643
78200,440816,302800,-138016,0.722222,0.443697,197.101
78201,458425,289995,-168430,0.722222,0.419256,173.887
78202,460891,319130,-141761,0.7,0.457593,201.676
78203,449818,311785,-138033,0.694444,0.448426,193.197
78204,441790,307325,-134465,0.716667,0.450997,197.464
78205,460561,300827,-159734,0.716667,0.433344,198.843
78206,460739,293500,-167239,0.722222,0.416549,178.353
78207,453700,302800,-150900,0.711111,0.440417,185.474
78208,468225,302055,-166170,0.694444,0.433721,200.91
78209,433218,316154,-117064,0.705556,0.472034,175.971
78210,438665,315900,-122765,0.694444,0.477238,179.422
78211,469420,305128,-164292,0.716667,0.428239,218.128
78212,452473,339400,-113073,0.65,0.504537,179.985
78213,453825,316400,-137425,0.683333,0.463844,196.03
78214,485581,289873,-195707,0.744444,0.405964,206.291
78215,460393,296703,-163690,0.727778,0.422062,205.308
78216,452752,310162,-142591,0.7,0.448818,178.1
78217,442661,331100,-111561,0.683333,0.482768,201.891
78218,451058,315234,-135824,0.688889,0.450974,193.065
78219,439787,306900,-132887,0.711111,0.454743,189.075
78220,460646,296912,-163734,0.705556,0.425344,176.869
78221,462733,310851,-151882,0.688889,0.446708,178.696
78222,444630,316300,-128330,0.711111,0.474303,181.885
78223,453615,323555,-130060,0.677778,0.459025,188.006
78224,466100,305533,-160567,0.722222,0.438943,188.244
78225,447652,301230,-146422,0.716667,0.439416,187.35
78226,456701,311166,-145536,0.711111,0.446772,194.214
78227,441103,320267,-120836,0.672222,0.478197,196.031
78228,448035,316500,-131535,0.711111,0.451297,202.483
78229,439682,296472,-143210,0.683333,0.43456,171.213
78230,448148,299978,-148170,0.727778,0.433939,191.22
78231,450818,306100,-144718,0.711111,0.448872,191.569
78232,449362,300525,-148837,0.688889,0.442363,168.532
78233,452882,330637,-122245,0.7,0.47611,219.064
78234,435866,321500,-114366,0.7,0.473549,190.299
78235,446356,333797,-112559,0.677778,0.484305,206.334
78236,448594,324613,-123982,0.722222,0.458356,247.948
78237,455844,310177,-145666,0.688889,0.446281,188.469
78238,448529,321800,-126729,0.677778,0.467742,205.934
78239,451260,310520,-140740,0.7,0.457806,197.093
78240,437424,320651,-116773,0.683333,0.47389,186.122
78241,446678,312100,-134578,0.694444,0.458454,165.679
78242,458292,329450,-128842,0.672222,0.470719,207.58
78243,470628,291495,-179133,0.738889,0.411574,216.797
78244,452119,314955,-137164,0.688889,0.452882,181.019
78245,455004,307000,-148004,0.688889,0.443697,199.131
78246,458928,318635,-140292,0.705556,0.451848,193.751
78247,459811,288800,-171011,0.761111,0.410644,186.425
78248,450973,297100,-153873,0.733333,0.428798,185.634
78249,443849,295415,-148434,0.672222,0.454811,138.451
78250,447346,310213,-137133,0.694444,0.451322,198.144
78251,455066,304122,-150944,0.7,0.439443,201.98
78252,446373,331600,-114773,0.666667,0.480846,201.247
78253,454208,321427,-132781,0.7,0.462982,191.547
78254,459412,320569,-138843,0.683333,0.465331,184.742
78255,457153,296000,-161153,0.683333,0.43815,163.46
78256,462066,282349,-179717,0.755556,0.40357,174.692
78257,444927,310516,-134411,0.694444,0.453989,173.839
78258,459013,316500,-142513,0.727778,0.451883,202.186
78259,445051,309899,-135152,0.672222,0.447215,170.55
78260,445117,316800,-128317,0.694444,0.464631,167.438
78261,455704,315827,-139876,0.7,0.449684,201.871
78262,449168,306829,-142339,0.727778,0.433654,185.278
78263,456528,306282,-150246,0.722222,0.437411,191.914
78264,449123,300738,-148384,0.7,0.438147,185.177
78265,451642,308927,-142715,0.688889,0.447076,198.489
78266,454594,295210,-159383,0.716667,0.42994,179.144
78267,446269,329879,-116390,0.688889,0.467385,218.286
78268,447326,307000,-140326,0.727778,0.448916,205.243
78269,437272,328988,-108284,0.661111,0.487946,188.834
78270,449242,300646,-148597,0.711111,0.432528,186.166
78271,426574,310880,-115694,0.677778,0.465128,170.149
78272,460727,317732,-142996,0.677778,0.454867,184.928
78273,463074,325900,-137173,0.716667,0.45225,244.952
78274,450379,297400,-152979,0.733333,0.427157,182.455
78275,456977,287750,-169227,0.722222,0.4149,168.785
78276,448573,328403,-120170,0.7,0.475729,202.573
78277,443218,319146,-124072,0.688889,0.469864,182.684
78278,436970,305060,-131909,0.727778,0.449074,193.461
78279,446377,319731,-126646,0.694444,0.46303,215.949
78280,456155,306700,-149455,0.666667,0.439745,167.298
78281,457426,287300,-170126,0.705556,0.427391,156.394
78282,438868,320141,-118727,0.716667,0.46792,205.562
78283,458067,293934,-164132,0.733333,0.432079,184.829
78284,459502,299973,-159529,0.711111,0.439036,198.008
78285,452453,317978,-134476,0.683333,0.456719,171.837
78286,459945,321700,-138245,0.722222,0.458669,203.146
78287,452772,302700,-150072,0.733333,0.437467,223.633
78288,452350,331300,-121050,0.694444,0.470726,219.101
78289,457729,330533,-127196,0.688889,0.477684,193.344
78290,447415,324361,-123054,0.688889,0.476501,204.276
78291,448644,293500,-155144,0.711111,0.423687,174.935
78292,449514,309489,-140025,0.688889,0.451146,196.549
78293,467847,310161,-157686,0.705556,0.443956,183.949
78294,447660,312085,-135575,0.705556,0.452724,201.271
78295,438967,316678,-122289,0.7,0.465395,176.256
78296,455654,331400,-124254,0.688889,0.474234,192.838
78297,457079,289848,-167231,0.705556,0.421479,164.677
78298,454604,333214,-121389,0.683333,0.472879,216.68
78299,436446,324256,-112189,0.672222,0.477155,188.716
78300,459217,335777,-123440,0.677778,0.475059,202.766
78301,445121,290011,-155109,0.7,0.429803,157.937
78302,444857,315128,-129728,0.711111,0.452283,182.607
78303,440966,326183,-114784,0.705556,0.471064,216.73
78304,439472,321700,-117772,0.677778,0.470563,172.486
78305,460697,326500,-134197,0.688889,0.465049,183.523
78306,460300,327663,-132637,0.694444,0.466763,215.312
78307,442814,326974,-115840,0.677778,0.476535,174.259
78308,439065,305223,-133842,0.694444,0.445117,179.059
78309,444688,304956,-139733,0.705556,0.443823,174.177
78310,441987,301121,-140866,0.711111,0.436504,182.427
78311,443592,317000,-126591,0.683333,0.465677,175.471
78312,462666,312200,-150466,0.722222,0.440913,213.876
78313,451156,301501,-149655,0.705556,0.438387,193.988
78314,447982,336628,-111354,0.655556,0.476175,185.485
78315,442985,301700,-141285,0.688889,0.454427,169.489
78316,442506,306087,-136420,0.711111,0.444417,199.567
78317,453946,312100,-141846,0.7,0.449598,186.316
78318,461094,305060,-156034,0.694444,0.440667,170.164
78319,451348,290179,-161169,0.711111,0.424387,175.266
78320,458826,321168,-137659,0.688889,0.454187,200.946
78321,444886,321600,-123286,0.711111,0.467869,202.863
78322,451548,278500,-173048,0.75,0.40181,183.503
78323,452814,302800,-150014,0.711111,0.433662,201.353
78324,454741,302891,-151849,0.7,0.433194,182.513
78325,450496,308989,-141507,0.666667,0.4525,178.738
78326,441806,295453,-146354,0.7,0.436207,166.586
78327,448097,328241,-119856,0.677778,0.475584,197.637
78328,462196,334037,-128159,0.666667,0.469741,191.121
78329,465845,330600,-135245,0.694444,0.473328,213.687
78330,456946,297101,-159845,0.705556,0.425674,193.574
78331,453565,297287,-156278,0.694444,0.430605,180.254
78332,450872,307300,-143572,0.705556,0.448712,192.687
78333,445274,323700,-121574,0.694444,0.470466,187.666
78334,447713,287800,-159913,0.722222,0.422993,178.77
78335,448918,326600,-122318,0.672222,0.475155,197.489
78336,448377,323487,-124891,0.683333,0.461394,186.479
78337,455765,314525,-141240,0.688889,0.461307,177.943
78338,452579,316000,-136579,0.683333,0.462733,192.168
78339,454298,339465,-114834,0.683333,0.484534,196.051
78340,449500,315440,-134060,0.7,0.450372,180.658
78341,442728,321032,-121696,0.661111,0.470998,165.364
78342,437562,316300,-121262,0.683333,0.473638,175.415
78343,446166,300949,-145217,0.7,0.445721,175.053
78344,448499,311886,-136613,0.705556,0.45636,182.152
78345,426378,295412,-130966,0.7,0.445564,159.971
78346,474561,283426,-191134,0.705556,0.397992,180.565
78347,463615,303214,-160400,0.7,0.433772,187.275
78348,449976,315238,-134738,0.694444,0.450903,175.49
78349,463457,303000,-160457,0.727778,0.429757,193.359
78350,465453,306330,-159123,0.705556,0.443169,203.95
78351,441721,324448,-117273,0.683333,0.478166,212.154
78352,452634,314515,-138119,0.711111,0.450924,196.524
78353,454238,295836,-158403,0.705556,0.431625,175.358
78354,458010,325378,-132632,0.683333,0.46842,185.905
78355,452086,318522,-133564,0.666667,0.461436,183.688
78356,446217,319114,-127103,0.677778,0.471063,173.811
78357,450867,319647,-131220,0.694444,0.471664,185.94
78358,441425,328634,-112791,0.683333,0.480868,194.744
78359,439846,318200,-121646,0.694444,0.46918,206.222
78360,459722,298000,-161722,0.727778,0.425124,195.855
78361,456140,289807,-166333,0.733333,0.426665,188.787
78362,446895,323602,-123293,0.683333,0.463855,176.419
78363,458983,311300,-147683,0.694444,0.45166,212.124
78364,455143,311586,-143558,0.7,0.448811,193.643
78365,431296,319605,-111692,0.683333,0.474802,162.151
78366,436573,297700,-138873,0.694444,0.448649,171.863
78367,452151,316900,-135251,0.677778,0.454894,176.071
78368,452949,307700,-145249,0.7,0.449506,165.336
78369,462687,329490,-133197,0.694444,0.473564,206.918
78370,447858,319302,-128555,0.705556,0.464214,208.57
78371,454470,312300,-142170,0.7,0.45287,192.401
78372,446862,306900,-139962,0.716667,0.451086,187.485
78373,446733,301388,-145346,0.733333,0.43865,192.475
78374,439789,320092,-119698,0.677778,0.467842,192.224
78375,458977,298000,-160977,0.733333,0.425148,208.406
78376,464144,307100,-157044,0.705556,0.433939,200.743
78377,457847,318477,-139370,0.694444,0.446667,200.08
78378,469088,302221,-166867,0.716667,0.430818,177.726
78379,454516,302300,-152216,0.688889,0.448826,171.283
78380,443626,310070,-133556,0.7,0.451426,197.321
78381,449655,323478,-126178,0.677778,0.47244,206.199
78382,459642,334997,-124645,0.705556,0.477154,219.367
78383,452865,302500,-150365,0.694444,0.432103,179.311
78384,445869,325705,-120164,0.677778,0.477067,183.602
78385,465221,298500,-166721,0.705556,0.417324,167.497
78386,462471,313247,-149224,0.694444,0.446874,203.767
78387,453934,295757,-158176,0.716667,0.422573,190.651
78388,448838,312300,-136539,0.688889,0.450841,187.939
78389,462167,326310,-135857,0.683333,0.461476,179.215
78390,442194,317000,-125194,0.677778,0.465251,160.773
78391,440371,322936,-117435,0.677778,0.47284,191.898
78392,456824,315851,-140973,0.683333,0.455781,189.938
78393,455458,316486,-138972,0.716667,0.449748,194.925
78394,451646,320549,-131098,0.661111,0.459977,168.556
78395,455383,297200,-158183,0.727778,0.43067,194.864
78396,458235,322100,-136135,0.727778,0.44605,230.643
78397,438231,302000,-136231,0.705556,0.446359,174.617
78398,449828,316300,-133528,0.694444,0.456036,196.875
78399,435084,309090,-125994,0.672222,0.460648,186.98
78400,453475,296774,-156702,0.722222,0.424678,185.26
78401,447934,323449,-124485,0.672222,0.474787,179.693
78402,432028,303000,-129028,0.705556,0.446408,178.087
78403,448368,305182,-143186,0.694444,0.444106,181.277
78404,446142,301515,-144627,0.694444,0.43913,160.813
78405,447342,314072,-133269,0.711111,0.455786,191.67
78406,442660,316800,-125860,0.666667,0.467135,172.729
78407,436969,297500,-139469,0.7,0.43856,177.643
78408,451029,309274,-141755,0.7,0.458119,193.82
78409,445406,307800,-137606,0.7,0.445578,196.703
78410,468543,279600,-188943,0.744444,0.386238,193.598
78411,447394,326400,-120994,0.672222,0.477986,181.821
78412,453033,325807,-127225,0.683333,0.461454,187.878
78413,443261,291747,-151514,0.705556,0.431632,177.624
78414,452273,301319,-150954,0.7,0.432716,173.851
78415,440004,307200,-132804,0.738889,0.450738,190.677
78416,454726,301431,-153295,0.705556,0.433042,191.036
78417,455814,316600,-139214,0.7,0.449523,194.342
78418,437009,327585,-109424,0.705556,0.488151,184.863
78419,473830,307080,-166750,0.716667,0.432199,172.31
78420,470291,292700,-177591,0.722222,0.406513,192.129
78421,447520,298000,-149520,0.7,0.434555,171.117
78422,443714,315313,-128401,0.666667,0.454204,167.508
78423,441414,335100,-106314,0.661111,0.499564,198.261
78424,452205,311103,-141102,0.705556,0.455482,179.628
78425,448859,322100,-126759,0.7,0.461396,189.717
78426,451453,316800,-134653,0.705556,0.453555,177.173
78427,448458,296298,-152160,0.683333,0.437723,169.521
78428,449490,310600,-138890,0.716667,0.457109,208.607
78429,470639,326000,-144639,0.7,0.459399,198.145
78430,448816,320631,-128184,0.7,0.467105,192.718
78431,447949,325160,-122790,0.683333,0.467348,212.417
78432,455864,309901,-145963,0.711111,0.443116,194.174
78433,442145,321364,-120781,0.666667,0.476052,160.785
78434,433477,307700,-125777,0.7,0.458299,177.797
78435,455422,316672,-138750,0.711111,0.448496,206.509
78436,435226,305691,-129535,0.711111,0.444962,183.847
78437,455812,324914,-130898,0.705556,0.469809,219.05
78438,459164,329991,-129173,0.688889,0.471531,183.715
78439,438783,326000,-112783,0.683333,0.480092,203.057
78440,454074,305658,-148416,0.711111,0.434869,189.258
78441,441101,321900,-119201,0.677778,0.471642,169.933
78442,445291,312600,-132691,0.683333,0.451221,170.107
78443,453764,319528,-134236,0.683333,0.463799,188.27
78444,446542,305199,-141344,0.677778,0.448908,160.146
78445,448878,303300,-145578,0.7,0.435014,176.797
78446,451369,312500,-138869,0.7,0.450668,180.504
78447,443297,295091,-148207,0.7,0.433587,176.885
78448,444137,324900,-119237,0.705556,0.47521,189.058
78449,451054,302350,-148704,0.694444,0.440399,197.906
78450,452177,314677,-137500,0.694444,0.464013,180.908
78451,453800,303359,-150441,0.7,0.438504,201.61
78452,440903,317100,-123803,0.683333,0.462797,163.458
78453,456282,307486,-148796,0.738889,0.443927,215.417
78454,442950,343234,-99716,0.633333,0.503268,201.387
78455,455938,323917,-132022,0.688889,0.461703,220.566
78456,451308,299898,-151411,0.711111,0.436324,184.288
78457,457831,316058,-141773,0.722222,0.447911,218.349
78458,448915,306373,-142542,0.722222,0.437713,212.76
78459,445381,315769,-129612,0.666667,0.467888,177.64
78460,444006,305904,-138102,0.694444,0.445404,186.019
78461,443025,348251,-94774.1,0.644444,0.507238,187.446
78462,455320,331300,-124020,0.683333,0.473466,205.028
78463,453589,278987,-174602,0.705556,0.405755,173.801
78464,443501,311600,-131901,0.705556,0.460002,200.369
78465,437776,315151,-122624,0.677778,0.473431,172.995
78466,447116,297000,-150116,0.716667,0.431497,176.672
78467,453731,337526,-116205,0.672222,0.485259,217.654
78468,446934,302400,-144534,0.716667,0.433329,198.822
78469,448883,325864,-123018,0.694444,0.470357,197.445
78470,438053,305945,-132108,0.694444,0.443551,170.255
78471,466505,285912,-180593,0.711111,0.409596,188.564
78472,452375,315088,-137287,0.716667,0.45474,199.729
78473,456241,326058,-130184,0.694444,0.464166,202.272
78474,430685,311017,-119668,0.672222,0.46619,170.634
78475,456743,286967,-169776,0.727778,0.410495,185.422
78476,450604,297600,-153004,0.716667,0.426913,173.036
78477,454234,334095,-120139,0.672222,0.47746,187.854
78478,453781,311445,-142336,0.727778,0.449139,201.681
