scenario,total_cost,total_revenue,profit,stockout_rate,service_level,inventory_turnover
52258,453626,324949,-128677,0.661111,0.479457,182.185
52259,455607,333831,-121776,0.683333,0.471754,200.665
52260,459943,324121,-135822,0.677778,0.461138,187.329
52261,446727,336256,-110470,0.677778,0.485854,199.917
52262,435428,313164,-122264,0.683333,0.461312,201.299
52263,445254,320695,-124559,0.666667,0.464535,179.071
52264,457899,310577,-147322,0.705556,0.445145,181.791
52265,463498,311304,-152194,0.7,0.435507,174.849
52266,457771,297900,-159871,0.733333,0.426764,177.353
52267,465809,282500,-183309,0.733333,0.407291,174.889
52268,450033,311159,-138874,0.716667,0.44973,209.369
52269,440141,286375,-153767,0.716667,0.418714,158.418
52270,439001,331300,-107701,0.688889,0.478095,202.096
52271,458021,324549,-133472,0.672222,0.471461,181.012
52272,458433,324724,-133709,0.672222,0.47647,193.746
52273,436254,321100,-115154,0.672222,0.47357,185.519
52274,448010,325340,-122670,0.672222,0.479424,192.366
52275,454900,321100,-133800,0.677778,0.464913,175.621
52276,436103,302622,-133481,0.7,0.449452,161.683
52277,449660,297400,-152260,0.705556,0.438634,167.684
52278,454707,296733,-157974,0.716667,0.434715,180.857
52279,454974,290248,-164726,0.716667,0.421776,192.708
52280,435715,312600,-123115,0.677778,0.466214,167.073
52281,452609,313884,-138725,0.666667,0.468595,163.839
52282,445789,301106,-144684,0.688889,0.443134,161.349
52283,441655,302400,-139255,0.716667,0.443648,174.897
52284,457380,310991,-146389,0.7,0.456753,177.505
52285,455351,321600,-133751,0.722222,0.456685,195.379
52286,455652,317000,-138652,0.705556,0.452087,204.059
52287,437821,315996,-121825,0.694444,0.470293,178.157
52288,448702,293700,-155002,0.716667,0.428535,186.277
52289,442204,320500,-121704,0.683333,0.476646,188.921
52290,457183,309721,-147462,0.694444,0.437482,204.824
52291,441024,312800,-128224,0.672222,0.466679,166.634
52292,437509,331133,-106377,0.644444,0.486393,178.891
52293,442985,297200,-145785,0.711111,0.438558,176.949
52294,446360,330366,-115994,0.705556,0.479159,215.188
52295,442635,311700,-130935,0.677778,0.46031,163.732
52296,456006,285790,-170217,0.744444,0.407871,195.616
52297,446102,304728,-141374,0.711111,0.44816,180.07
52298,448338,319619,-128719,0.661111,0.463542,177.105
52299,459647,305572,-154075,0.677778,0.443665,166.785
52300,456725,302500,-154225,0.7,0.435513,180.577
52301,447067,304658,-142410,0.694444,0.449045,170.333
52302,446497,319887,-126610,0.688889,0.470472,188.164
52303,456254,323674,-132579,0.694444,0.459772,197.678
52304,454587,301269,-153318,0.694444,0.441108,178.981
52305,443064,329800,-113264,0.683333,0.489518,197.486
52306,439482,319533,-119949,0.7,0.466864,196.296
52307,445371,325600,-119771,0.688889,0.471305,212.123
52308,454426,324383,-130043,0.7,0.464736,231.796
52309,448850,301600,-147250,0.688889,0.442304,179.095
52310,433194,322790,-110404,0.677778,0.474477,182.269
52311,461325,315285,-146039,0.688889,0.448844,200.382
52312,453715,307400,-146315,0.711111,0.447709,189.963
52313,440992,324941,-116051,0.694444,0.480694,186
52314,468432,291592,-176841,0.727778,0.416473,179.808
52315,455288,328445,-126843,0.677778,0.472899,201.253
52316,456866,320800,-136066,0.672222,0.462398,189.859
52317,447261,320300,-126961,0.688889,0.471073,180.943
52318,448214,319398,-128815,0.7,0.462535,186.352
52319,439214,302146,-137067,0.677778,0.447165,172.102
52320,442232,297342,-144891,0.705556,0.434027,158.846
52321,434116,326994,-107122,0.65,0.481995,173.981
52322,458398,320665,-137733,0.7,0.459494,207.272
52323,452797,313167,-139630,0.688889,0.452027,193.522
52324,447683,309527,-138156,0.716667,0.447192,178.047
52325,449337,307900,-141437,0.711111,0.449585,191.029
52326,445747,331200,-114547,0.672222,0.479477,186.475
52327,451858,278100,-173758,0.738889,0.406515,192.434
52328,457327,320167,-137160,0.711111,0.464495,199.334
52329,437104,308791,-128313,0.677778,0.459462,191.61
52330,446790,309271,-137520,0.694444,0.447643,177.886
52331,440941,306709,-134231,0.7,0.453298,177.187
52332,459701,309531,-150170,0.722222,0.43504,218.396
52333,461569,296633,-164936,0.716667,0.436176,202.653
52334,451745,319791,-131953,0.705556,0.463084,207.865
52335,459837,279560,-180277,0.744444,0.404373,184.865
52336,445581,301611,-143969,0.711111,0.43339,190.799
52337,457169,336741,-120428,0.677778,0.488711,204.848
52338,449624,305805,-143819,0.677778,0.444695,176.637
52339,447291,298000,-149291,0.722222,0.428764,187.239
52340,446007,339600,-106407,0.672222,0.492946,206.38
52341,469507,317990,-151517,0.683333,0.450602,216.182
52342,465098,274221,-190877,0.766667,0.387095,186.65
52343,452031,300867,-151164,0.7,0.436538,172.874
52344,478305,321286,-157019,0.688889,0.441673,233.554
52345,446068,316800,-129268,0.722222,0.455048,225.533
52346,457157,326100,-131057,0.7,0.456336,205.252
52347,445676,309473,-136203,0.711111,0.450304,185.873
52348,447937,319871,-128066,0.694444,0.454434,192.823
52349,452201,287627,-164574,0.688889,0.424042,172.682
52350,455947,321600,-134347,0.716667,0.453042,212.022
52351,442379,295033,-147346,0.744444,0.435851,195.783
52352,450131,299917,-150214,0.716667,0.439548,185.625
52353,449174,312300,-136874,0.694444,0.454445,174.363
52354,450028,307822,-142207,0.694444,0.447119,178.655
52355,449679,304371,-145307,0.705556,0.440754,183.98
52356,445876,311700,-134176,0.683333,0.462399,173.758
52357,452288,310973,-141315,0.705556,0.446421,198.548
52358,460017,303200,-156817,0.733333,0.425472,191.811
52359,455031,304199,-150833,0.722222,0.441082,199.776
52360,449263,300365,-148898,0.7,0.435349,191.714
52361,443491,341368,-102123,0.683333,0.493412,212.257
52362,438987,310758,-128229,0.688889,0.461755,173.324
52363,453251,311359,-141892,0.683333,0.445121,188.647
52364,444914,302068,-142846,0.688889,0.441601,178.18
52365,454291,317100,-137191,0.716667,0.455522,196.77
52366,436677,309268,-127408,0.666667,0.462249,174.607
52367,451248,320600,-130648,0.666667,0.471632,190.638
52368,460898,322738,-138160,0.688889,0.463858,172.349
52369,446361,314070,-132291,0.683333,0.457072,200.07
52370,453907,306665,-147243,0.711111,0.44997,198.336
52371,439060,312710,-126350,0.683333,0.459028,171.834
52372,435933,311700,-124233,0.7,0.456423,190.873
52373,456091,319043,-137048,0.694444,0.459375,190.312
52374,458519,321623,-136896,0.722222,0.454045,206.512
52375,463768,297900,-165868,0.716667,0.427021,177.016
52376,464798,310313,-154484,0.7,0.439029,186.42
52377,460775,291913,-168862,0.711111,0.422878,171.606
52378,445409,295176,-150234,0.711111,0.437682,191.924
52379,463944,276760,-187184,0.727778,0.399644,174.777
52380,444785,321944,-122842,0.672222,0.47047,173.957
52381,438274,293400,-144874,0.7,0.437017,154.138
52382,458265,315589,-142676,0.694444,0.45902,177.741
52383,437205,317300,-119905,0.683333,0.465323,179.846
52384,434382,288000,-146382,0.711111,0.426336,168.03
52385,444833,326000,-118833,0.694444,0.478544,214.617
52386,461093,320095,-140999,0.677778,0.463688,187.594
52387,445838,324804,-121034,0.666667,0.482004,184.355
52388,449770,340346,-109424,0.688889,0.48834,210.91
52389,458737,316800,-141937,0.716667,0.454057,209.713
52390,454745,324392,-130352,0.666667,0.475061,178.189
52391,433999,330800,-103199,0.683333,0.495938,187.754
52392,463942,325401,-138541,0.694444,0.459054,207.698
52393,462870,327400,-135470,0.688889,0.45996,204.203
52394,458148,306600,-151548,0.694444,0.443602,182.081
52395,460391,305636,-154755,0.688889,0.439093,184.676
52396,457613,305553,-152060,0.694444,0.449376,182.377
52397,441287,313726,-127561,0.7,0.453472,187.721
52398,471433,306700,-164733,0.722222,0.429286,219.407
52399,453785,323082,-130703,0.688889,0.464928,201.728
52400,444581,306138,-138443,0.688889,0.440739,185.147
52401,449175,309747,-139428,0.688889,0.447547,188.865
52402,432342,323070,-109272,0.666667,0.487214,189.371
52403,439751,297800,-141951,0.694444,0.435053,160.857
52404,456064,296644,-159421,0.716667,0.432879,176.273
52405,449494,307000,-142494,0.705556,0.44564,187.235
52406,451758,283100,-168658,0.738889,0.414454,176.479
52407,448213,316600,-131613,0.7,0.462761,191.374
52408,444354,331600,-112754,0.677778,0.483096,207.01
52409,440690,339465,-101225,0.661111,0.495443,196.027
52410,444450,340900,-103550,0.677778,0.4925,203.066
52411,460086,320373,-139713,0.688889,0.456357,190.766
52412,462201,318290,-143910,0.672222,0.451809,193.194
52413,459580,312203,-147377,0.727778,0.436142,207.761
52414,463399,326000,-137399,0.688889,0.470922,199.658
52415,452401,300437,-151963,0.705556,0.440265,191.171
52416,453205,335954,-117251,0.677778,0.476974,201.247
52417,460838,311800,-149038,0.688889,0.445388,184.222
52418,441007,330900,-110107,0.683333,0.485819,187.498
52419,448212,315581,-132631,0.688889,0.454751,185.69
52420,446623,326000,-120623,0.711111,0.471126,198.777
52421,448715,314769,-133946,0.711111,0.46162,181.593
52422,441399,302300,-139099,0.694444,0.442813,192.641
52423,463129,280893,-182235,0.727778,0.399264,198.108
52424,457058,322600,-134458,0.694444,0.451297,179.864
52425,446489,328314,-118176,0.677778,0.474489,186.959
52426,449309,311007,-138302,0.683333,0.454778,173.148
52427,440890,310125,-130765,0.683333,0.457442,163.749
52428,451852,325823,-126029,0.705556,0.470157,195.936
52429,448548,302644,-145904,0.683333,0.447393,164.891
52430,446006,301409,-144596,0.716667,0.431922,185.242
52431,471480,317500,-153980,0.727778,0.434701,227.295
52432,445722,311929,-133794,0.694444,0.449661,169.586
52433,458763,315921,-142842,0.7,0.460785,183.648
52434,452654,287437,-165217,0.711111,0.415332,169.986
52435,438471,323396,-115075,0.7,0.461349,188.984
52436,447203,312000,-135203,0.705556,0.451336,182.616
52437,439977,327689,-112288,0.672222,0.480832,210.024
52438,437940,324992,-112947,0.661111,0.473324,194.195
52439,436581,329189,-107392,0.683333,0.489991,186.306
52440,453487,326100,-127387,0.694444,0.473693,182.393
52441,447390,312000,-135390,0.705556,0.453735,177.542
52442,442349,321300,-121049,0.727778,0.465609,227.353
52443,455372,296360,-159011,0.7,0.423401,175.182
52444,454357,298120,-156237,0.711111,0.430418,183.634
52445,441456,330913,-110543,0.688889,0.483864,197.015
52446,440290,310225,-130066,0.683333,0.457747,169.375
52447,441868,311520,-130348,0.677778,0.458207,161.46
52448,465551,310420,-155131,0.7,0.443134,197.672
52449,451693,321300,-130393,0.722222,0.454906,212.158
52450,440584,321100,-119484,0.672222,0.471574,180.868
52451,445375,311789,-133585,0.688889,0.465462,183.962
52452,454035,306100,-147935,0.666667,0.448252,158.465
52453,442897,305708,-137189,0.711111,0.440734,193.06
52454,439144,326400,-112744,0.7,0.477689,216.784
52455,456891,309751,-147140,0.705556,0.443493,206.383
52456,444703,314902,-129802,0.661111,0.46963,153.294
52457,443223,312000,-131223,0.688889,0.453495,185.964
52458,446883,320709,-126174,0.716667,0.462009,207.651
52459,444454,307600,-136854,0.677778,0.454191,157.789
52460,439006,323051,-115955,0.672222,0.483658,177.088
52461,459559,288200,-171359,0.716667,0.418637,168.723
52462,440585,306192,-134394,0.711111,0.449809,206.705
52463,456174,304512,-151662,0.683333,0.445971,181.298
52464,444134,306358,-137776,0.688889,0.451971,166.21
52465,435371,307200,-128171,0.705556,0.46079,194.294
52466,463527,271827,-191700,0.744444,0.380131,179.575
52467,449952,316300,-133652,0.688889,0.457886,220.584
52468,458526,295613,-162913,0.722222,0.427371,214.411
52469,464238,317000,-147238,0.716667,0.441754,234.176
52470,444215,317100,-127115,0.683333,0.462776,203.745
52471,460396,303893,-156504,0.722222,0.431876,217.956
52472,458106,315700,-142406,0.705556,0.465368,193.897
52473,456813,307000,-149813,0.688889,0.444225,184.807
52474,444209,307528,-136680,0.688889,0.444362,169.542
52475,447451,322642,-124808,0.661111,0.472597,192.707
52476,465387,315900,-149487,0.683333,0.455389,187.849
52477,463396,294055,-169341,0.711111,0.429197,175.317
52478,449832,300293,-149539,0.705556,0.440391,185.749
52479,453537,307700,-145837,0.7,0.437357,198.345
52480,448535,307000,-141535,0.711111,0.448192,179.672
52481,445323,323386,-121937,0.683333,0.464277,205.32
52482,452747,310914,-141834,0.683333,0.444459,186.936
52483,458041,329379,-128662,0.694444,0.46685,196.833
52484,439143,313976,-125167,0.672222,0.472144,165.54
52485,453206,315476,-137730,0.694444,0.451381,204.851
52486,468161,311800,-156361,0.716667,0.436097,202.601
52487,455264,307277,-147986,0.738889,0.434956,214.626
52488,458974,300434,-158539,0.711111,0.428572,213.651
52489,446274,325799,-120475,0.688889,0.467041,200.657
52490,461235,301836,-159399,0.7,0.443845,179.908
52491,441286,292428,-148858,0.722222,0.423401,162.764
52492,447947,325137,-122809,0.683333,0.467342,184.117
52493,452982,335176,-117806,0.672222,0.475013,193.116
52494,451504,320562,-130941,0.683333,0.458377,176.081
52495,454002,326600,-127402,0.7,0.45971,239.33
52496,440608,307100,-133508,0.694444,0.450167,178.643
52497,451134,287800,-163334,0.716667,0.422708,172.091
52498,441725,297500,-144225,0.7,0.441111,163.648
52499,438062,271912,-166149,0.727778,0.403964,159.222
52500,464399,315656,-148744,0.705556,0.451979,203.249
52501,444971,312186,-132786,0.688889,0.45434,183.299
52502,456596,312100,-144496,0.666667,0.446399,179.824
52503,455409,305288,-150121,0.716667,0.434301,194.887
52504,443097,324069,-119028,0.688889,0.469034,180.774
52505,437828,305757,-132071,0.705556,0.447212,160.914
52506,464169,298100,-166069,0.738889,0.423139,207.296
52507,427984,325426,-102558,0.644444,0.490042,170.815
52508,443622,302400,-141222,0.716667,0.443176,192.99
52509,448503,316700,-131803,0.711111,0.454991,209.591
52510,455582,316300,-139282,0.688889,0.456931,176.928
52511,450483,300662,-149821,0.716667,0.434744,183.967
52512,447921,318837,-129084,0.7,0.469362,174.512
52513,452497,330578,-121919,0.688889,0.476108,218.851
52514,459775,322100,-137675,0.683333,0.462785,176.578
52515,446883,306406,-140477,0.716667,0.43924,181.809
52516,457637,320871,-136767,0.711111,0.459835,216.629
52517,458347,302000,-156347,0.688889,0.445168,160.937
52518,441117,320201,-120916,0.694444,0.471861,198.614
52519,458957,284332,-174625,0.716667,0.426262,163.194
52520,442285,317800,-124485,0.677778,0.467714,169.799
52521,450951,318576,-132376,0.7,0.463497,197.566
52522,452586,314671,-137915,0.694444,0.450416,201.786
52523,455136,319936,-135201,0.7,0.462431,233.84
52524,447071,287422,-159649,0.705556,0.424169,191.386
52525,444543,307400,-137143,0.722222,0.443282,208.532
52526,450491,307500,-142991,0.711111,0.438985,179.61
52527,453244,295283,-157961,0.7,0.427546,186.647
52528,446648,334445,-112204,0.627778,0.488263,183.096
52529,453861,285704,-168157,0.711111,0.41529,166.431
52530,460255,296482,-163773,0.705556,0.424523,168.002
52531,436146,320148,-115998,0.677778,0.470701,176.667
52532,462622,285496,-177126,0.733333,0.402175,205.011
52533,460379,298764,-161615,0.711111,0.423883,178.804
52534,444699,321100,-123599,0.677778,0.471423,188.919
52535,442891,326700,-116191,0.683333,0.48277,172.697
52536,466678,317100,-149578,0.694444,0.442503,211.43
52537,457406,302700,-154706,0.716667,0.424362,202.544
52538,443163,315486,-127677,0.705556,0.462189,189.009
52539,437631,319036,-118595,0.661111,0.469497,170.06
52540,446938,316680,-130258,0.683333,0.463242,188.427
52541,428280,316800,-111480,0.694444,0.474725,174.815
52542,449469,303830,-145639,0.7,0.446284,187.258
52543,446036,299968,-146068,0.7,0.439641,159.821
52544,451303,314062,-137242,0.672222,0.462477,170.406
52545,441488,311009,-130479,0.694444,0.460291,167.094
52546,445802,310854,-134948,0.683333,0.453287,171.417
52547,455430,315800,-139630,0.694444,0.458348,186.423
52548,466225,312401,-153824,0.722222,0.443661,212.368
52549,456489,301062,-155427,0.705556,0.436713,181.455
52550,442667,308741,-133926,0.7,0.456223,182.413
52551,434903,320430,-114472,0.7,0.477506,194.683
52552,447065,288100,-158965,0.705556,0.426632,168.907
52553,461726,311900,-149826,0.694444,0.449448,190.117
52554,453019,327210,-125808,0.722222,0.469559,214.8
52555,454627,316900,-137727,0.705556,0.459432,174.45
52556,459188,321300,-137888,0.694444,0.462143,192.534
52557,447891,316128,-131763,0.683333,0.459692,163.366
52558,456785,314192,-142592,0.677778,0.464473,186.804
52559,441936,326100,-115836,0.694444,0.476791,177.342
52560,463320,282400,-180920,0.716667,0.419266,161.557
52561,443811,324548,-119263,0.688889,0.472475,192.118
52562,438572,308517,-130055,0.7,0.456419,192.916
52563,450462,299715,-150746,0.705556,0.440151,190.876
52564,458021,329569,-128452,0.7,0.465163,230.664
52565,449530,315183,-134347,0.694444,0.457963,190.817
52566,443486,310300,-133186,0.672222,0.461169,169.34
52567,450867,309537,-141330,0.705556,0.456463,184.862
52568,433961,307300,-126661,0.688889,0.457046,176.775
52569,472360,287852,-184508,0.75,0.399932,193.093
52570,475502,278800,-196702,0.75,0.388584,184.982
52571,438802,315529,-123273,0.666667,0.466842,166.912
52572,440194,316670,-123524,0.705556,0.46434,185.889
52573,462585,315620,-146965,0.688889,0.463202,191.359
52574,437586,315426,-122160,0.694444,0.457387,187.957
52575,454226,292900,-161326,0.722222,0.424963,178.705
52576,440608,291396,-149213,0.688889,0.430406,161.917
52577,458177,316888,-141290,0.716667,0.452682,209.244
52578,458103,303800,-154303,0.7,0.426488,169.836
52579,454698,326270,-128429,0.688889,0.465431,184.434
52580,444784,312000,-132784,0.716667,0.44264,205.62
52581,446425,287400,-159025,0.711111,0.42896,158.047
52582,445213,272800,-172413,0.722222,0.40361,158.666
52583,443030,324631,-118399,0.694444,0.479919,193.172
52584,447148,314804,-132345,0.7,0.460486,183.016
52585,451713,306200,-145513,0.677778,0.450993,162.459
52586,439934,320600,-119334,0.694444,0.472204,198.85
52587,447491,314828,-132663,0.7,0.467807,200.335
52588,466998,312600,-154398,0.733333,0.438793,212.925
52589,440734,293893,-146841,0.711111,0.427093,178.747
52590,440506,325500,-115006,0.661111,0.480466,199.076
52591,450485,330093,-120392,0.705556,0.472752,206.939
52592,454572,317300,-137272,0.716667,0.457225,196.567
52593,459930,297300,-162630,0.716667,0.429874,160.135
52594,458799,322000,-136799,0.705556,0.456936,202.308
52595,465738,302000,-163738,0.711111,0.423963,184.247
52596,434621,307200,-127421,0.705556,0.453204,164.191
52597,456263,278696,-177567,0.733333,0.401989,156.666
52598,454449,304882,-149567,0.711111,0.442738,190.687
52599,446754,321600,-125154,0.666667,0.471331,193.432
52600,453819,332790,-121029,0.683333,0.476037,190.075
52601,453170,308899,-144271,0.677778,0.446141,169.114
52602,438752,318331,-120421,0.672222,0.482843,189.55
52603,441996,307824,-134171,0.7,0.456054,171.286
52604,446091,335600,-110491,0.666667,0.483247,195.076
52605,448724,315105,-133620,0.672222,0.46429,172.037
52606,438073,316500,-121573,0.666667,0.471265,176.287
52607,459998,311928,-148069,0.7,0.44106,175.082
52608,445016,311454,-133562,0.694444,0.454998,175.219
52609,449774,325196,-124578,0.666667,0.469927,180.753
52610,449690,307400,-142290,0.694444,0.454428,188.989
52611,440414,332860,-107554,0.672222,0.481488,197.735
52612,442793,302700,-140093,0.7,0.450293,170.662
52613,446415,310160,-136255,0.688889,0.45753,174.708
52614,448473,302300,-146173,0.694444,0.43998,178.004
52615,445942,307000,-138942,0.711111,0.452864,193.484
52616,461735,318908,-142827,0.694444,0.462108,215.993
52617,448417,315073,-133344,0.7,0.452766,185.377
52618,457626,321394,-136232,0.711111,0.45292,223.619
52619,443904,328682,-115223,0.661111,0.486925,193.98
52620,435637,325159,-110478,0.677778,0.479713,184.134
52621,445724,307500,-138225,0.694444,0.449374,171.353
52622,453978,317000,-136978,0.722222,0.454507,184.229
52623,457962,300298,-157664,0.694444,0.438524,191.969
52624,448656,304219,-144437,0.705556,0.438722,177.25
52625,456718,310895,-145823,0.711111,0.44193,195.429
52626,444938,325594,-119343,0.683333,0.472966,200.566
52627,448648,319200,-129448,0.694444,0.460702,190.024
52628,434999,314882,-120117,0.677778,0.468703,187.807
52629,443500,317664,-125836,0.694444,0.464516,191.813
52630,461614,303100,-158514,0.722222,0.428118,196.632
52631,439372,312000,-127372,0.683333,0.465974,165.181
52632,453198,308200,-144998,0.716667,0.440642,195.332
52633,459265,311272,-147993,0.711111,0.436694,214.532
52634,453672,307300,-146372,0.711111,0.440016,185.575
52635,453024,322100,-130924,0.705556,0.456868,208.288
52636,436867,316900,-119967,0.666667,0.466171,153.774
52637,453882,289200,-164682,0.727778,0.40916,164.764
52638,450522,337347,-113176,0.688889,0.491835,190.042
52639,432695,308809,-123886,0.694444,0.454042,173.089
52640,453004,309079,-143925,0.7,0.449024,188.183
52641,465762,304762,-161000,0.705556,0.427326,201.512
52642,437855,314465,-123390,0.711111,0.467042,198.277
52643,452260,317200,-135060,0.694444,0.455372,212.7
52644,444582,320188,-124394,0.688889,0.462405,197.07
52645,443775,311200,-132575,0.677778,0.451266,168.122
52646,449304,320473,-128831,0.688889,0.469567,208.99
52647,451666,316300,-135366,0.705556,0.451003,194.747
52648,457190,317300,-139890,0.716667,0.452636,197.505
52649,435306,306600,-128706,0.738889,0.459007,223.516
52650,453616,297900,-155716,0.722222,0.42482,185.305
52651,447187,310608,-136580,0.7,0.453472,198.869
52652,449200,328882,-120319,0.683333,0.470212,198.486
52653,460098,281083,-179015,0.711111,0.418172,178.236
52654,454123,303500,-150623,0.744444,0.430183,193.556
52655,447855,282229,-165626,0.705556,0.412075,162.899
52656,448256,305531,-142725,0.688889,0.444666,183.638
52657,457769,305353,-152416,0.711111,0.429371,214.024
52658,451000,308901,-142099,0.683333,0.458371,169.506
52659,452722,299287,-153435,0.694444,0.438261,162.379
52660,438910,320327,-118583,0.688889,0.468522,179.164
52661,444016,305321,-138696,0.694444,0.431164,194.707
52662,443171,324376,-118795,0.666667,0.476978,178.969
52663,452887,294273,-158615,0.722222,0.434923,197.081
52664,439655,298300,-141355,0.716667,0.431303,185.209
52665,461096,319671,-141425,0.661111,0.46466,174.386
52666,457092,297480,-159612,0.716667,0.429666,172.688
52667,451191,305543,-145648,0.722222,0.427022,201.083
52668,461348,317100,-144248,0.722222,0.44423,219.221
52669,452268,319774,-132494,0.705556,0.460518,214.309
52670,440302,325577,-114726,0.688889,0.472956,196.585
52671,453467,330900,-122567,0.711111,0.470298,183.543
52672,452387,312238,-140148,0.75,0.441926,246.298
52673,458573,290103,-168470,0.722222,0.419507,187.789
52674,441319,326300,-115019,0.661111,0.475024,176.866
52675,446927,307304,-139623,0.694444,0.45129,187.658
52676,468524,283400,-185124,0.727778,0.40597,176.477
52677,449793,330900,-118893,0.677778,0.480914,210.419
52678,445988,334244,-111743,0.705556,0.468833,196.861
52679,438225,320521,-117704,0.672222,0.466795,195.618
52680,441492,305198,-136293,0.7,0.442245,175.814
52681,465309,311700,-153609,0.711111,0.441994,203.939
52682,443390,310848,-132542,0.677778,0.446367,167.22
52683,459126,315426,-143699,0.683333,0.458678,181.052
52684,448691,345100,-103591,0.65,0.500551,180.576
52685,455756,312300,-143456,0.7,0.452222,179.484
52686,439542,308868,-130675,0.683333,0.458768,174.649
52687,453027,303000,-150027,0.683333,0.436091,158.745
52688,456185,310700,-145485,0.711111,0.447243,193.526
52689,457535,316300,-141235,0.694444,0.453329,196.533
52690,460989,306640,-154349,0.722222,0.451346,197.221
52691,459235,290476,-168759,0.7,0.423664,163.387
52692,438048,310670,-127378,0.672222,0.454879,181.418
52693,457124,268600,-188524,0.733333,0.393566,185.266
52694,456330,327000,-129330,0.722222,0.461209,226.518
52695,450167,305855,-144313,0.716667,0.446627,184.975
52696,460135,301457,-158679,0.683333,0.433286,173.587
52697,443394,315755,-127639,0.694444,0.453615,183.015
52698,462042,351000,-111042,0.688889,0.491702,227.659
52699,467337,294112,-173225,0.7,0.416864,172.288
52700,435110,318870,-116241,0.683333,0.463032,182.994
52701,448601,307800,-140801,0.7,0.445986,176.289
52702,459800,302000,-157800,0.705556,0.437936,201.617
52703,450305,310838,-139466,0.705556,0.454298,214.33
52704,463050,308599,-154451,0.716667,0.442947,213.57
52705,452579,325270,-127309,0.672222,0.473507,198.496
52706,446129,290884,-155245,0.694444,0.432168,155.858
52707,462784,320503,-142281,0.7,0.456868,200.044
52708,439137,307615,-131522,0.705556,0.451949,189.213
52709,458674,308500,-150174,0.738889,0.43546,216.459
52710,447787,339646,-108141,0.683333,0.491671,185.343
52711,457597,302500,-155097,0.716667,0.431805,188.064
52712,439662,302200,-137462,0.705556,0.435517,183.317
52713,459987,306859,-153128,0.688889,0.432763,183.845
52714,448325,322100,-126225,0.7,0.466844,181.641
52715,437867,317100,-120767,0.683333,0.467037,181.509
52716,438561,307400,-131161,0.711111,0.45097,186.678
52717,436936,321100,-115836,0.672222,0.473764,186.844
52718,444238,315949,-128288,0.705556,0.450745,189.985
52719,451117,325614,-125502,0.683333,0.467923,195.64
52720,451724,302673,-149051,0.727778,0.444664,200.795
52721,440596,322050,-118546,0.672222,0.468614,175.884
52722,455635,291428,-164207,0.711111,0.416761,183.741
52723,468455,286672,-181783,0.744444,0.407933,189.684
52724,451696,297700,-153996,0.716667,0.435767,176.185
52725,444682,314875,-129808,0.705556,0.46069,186.113
52726,435136,328139,-106998,0.655556,0.491423,183.986
52727,449954,318279,-131676,0.7,0.464501,175.621
52728,448668,322030,-126637,0.7,0.473277,203.353
52729,451565,303000,-148565,0.727778,0.434067,193.899
52730,440820,326400,-114420,0.683333,0.475156,174.113
52731,461946,319156,-142790,0.683333,0.46407,176.033
52732,445333,319972,-125361,0.688889,0.463055,182.717
52733,447666,316500,-131166,0.7,0.458741,216.952
52734,442486,316500,-125986,0.683333,0.465275,175.217
52735,460168,269058,-191110,0.733333,0.389089,153.309
52736,464807,300710,-164097,0.711111,0.42887,201.54
52737,444663,314083,-130580,0.683333,0.468305,178.835
52738,444068,306375,-137692,0.683333,0.446541,168.771
52739,461588,297100,-164488,0.727778,0.424406,188.886
52740,457973,316772,-141200,0.7,0.449538,204.85
52741,432857,325400,-107457,0.688889,0.488979,202.453
52742,440741,296443,-144298,0.688889,0.433238,171.707
52743,449250,334250,-114999,0.7,0.481571,208.575
52744,446912,307600,-139312,0.705556,0.443854,190.85
52745,436632,320873,-115759,0.661111,0.47603,164.512
52746,452497,283300,-169197,0.727778,0.413834,187.594
52747,449412,326100,-123312,0.7,0.477866,191.361
52748,434501,309356,-125145,0.677778,0.463,174.321
52749,474410,292684,-181727,0.733333,0.403693,197.21
52750,457977,312000,-145977,0.677778,0.450876,182.72
52751,444174,339107,-105067,0.666667,0.502646,189.92
52752,441791,308020,-133771,0.694444,0.450668,177.858
52753,442638,312500,-130138,0.688889,0.453032,188.745
52754,452889,325209,-127680,0.705556,0.465468,195.023
52755,448060,316300,-131760,0.711111,0.462706,187.467
52756,456030,315150,-140880,0.705556,0.449458,211.4
52757,444499,335800,-108699,0.694444,0.494294,189.878
52758,460720,301695,-159025,0.711111,0.434722,189.425
52759,456038,286290,-169747,0.733333,0.421687,195.049
52760,453065,313281,-139784,0.688889,0.44638,199.172
52761,449410,310566,-138843,0.705556,0.449845,198.709
52762,471030,305786,-165244,0.716667,0.433166,200.96
52763,453241,339600,-113641,0.666667,0.494213,191.542
52764,452918,302100,-150818,0.722222,0.449705,171.393
52765,444327,297500,-146827,0.694444,0.439062,172.96
52766,456962,316300,-140662,0.705556,0.455164,204.293
52767,457930,339913,-118017,0.677778,0.484851,193.031
52768,458885,326149,-132736,0.688889,0.462313,191.58
52769,450234,325800,-124434,0.683333,0.471163,193.329
52770,447622,320581,-127041,0.688889,0.46696,203.169
52771,447208,294343,-152866,0.705556,0.433343,176.68
52772,443394,324250,-119144,0.666667,0.481114,176.012
52773,444528,313842,-130687,0.683333,0.455713,187.525
52774,444820,306900,-137920,0.716667,0.446992,194.811
52775,451264,302000,-149264,0.7,0.443116,181.582
52776,448808,311935,-136873,0.7,0.453003,176.987
